,Label,Label_RF100,Label_DT4,Label_HYBRID_100_4,Destination,Destination Port,No_url
14469,web,web,web,web,207.25.71.141,80,1
14470,web,web,web,ssh,199.95.209.99,80,1
14471,web,web,web,web,207.25.71.5,80,1
14472,web,web,web,web,199.95.74.90,80,1
14473,web,web,web,web,209.215.174.245,80,1
14474,web,web,web,web,209.215.174.245,80,1
14475,smtp,smtp,UNKNOWN,ssh,172.16.113.105,25,1
14476,web,web,web,web,207.25.71.141,80,1
14477,web,web,web,web,207.25.71.141,80,1
14478,smtp,smtp,smtp,ssh,172.16.114.168,25,1
14479,web,web,web,web,205.128.215.70,80,1
14480,web,web,web,web,208.228.229.120,80,1
14481,smtp,smtp,smtp,smtp,196.227.33.189,25,1
14482,web,web,web,ssh,172.16.112.100,80,1
14483,web,web,web,web,207.25.71.141,80,1
14484,web,web,web,ssh,207.25.71.200,80,1
14485,web,web,web,ssh,172.16.114.50,80,1
14486,web,web,web,web,129.21.3.112,80,1
14487,UNKNOWN,UNKNOWN,smtp,UNKNOWN,135.8.60.182,79,1
14488,web,web,web,ssh,208.246.212.6,80,1
14489,smtp,smtp,smtp,ssh,172.16.114.169,25,1
14490,web,web,web,web,204.71.200.74,80,1
14491,web,web,web,ssh,209.1.224.15,80,1
14492,web,web,web,ssh,172.16.112.100,80,0
14493,web,web,web,web,143.158.252.69,80,1
14494,web,web,web,web,152.163.210.24,80,1
14495,web,web,web,web,209.134.29.199,80,1
14496,web,web,web,web,207.46.130.14,80,1
14497,web,web,web,ssh,136.149.63.132,80,1
14498,web,web,web,web,204.146.18.33,80,1
14499,web,web,web,ssh,172.16.112.100,80,1
14500,smtp,smtp,smtp,smtp,195.115.218.108,25,1
14501,web,web,web,web,198.95.134.80,80,1
14502,web,web,web,web,198.110.128.5,80,1
14503,web,web,web,web,206.64.4.47,80,1
14504,web,web,web,web,192.239.92.112,80,1
14505,web,web,web,ssh,207.18.199.3,80,1
14506,web,web,web,web,199.92.250.11,80,1
14507,ssh,ssh,ssh,ssh,196.37.75.158,23,1
14508,web,web,web,web,208.2.188.3,80,1
14509,web,web,web,web,129.53.216.5,80,1
14510,web,web,web,web,206.154.102.2,80,1
14511,web,web,web,web,208.147.89.140,80,1
14512,web,web,smtp,web,199.234.225.77,80,1
14513,web,web,web,web,207.25.71.62,80,1
14514,web,web,web,ssh,198.60.134.51,80,1
14515,web,web,web,web,207.121.184.81,80,1
14516,ftp,ftp,ssh,ssh,197.218.177.69,21,1
14517,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,172.16.113.84,23619,1
14518,web,web,web,web,207.78.85.69,80,1
14519,web,web,web,web,38.217.109.100,80,1
14520,web,web,web,web,206.132.25.51,80,1
14521,web,web,web,ssh,143.166.224.44,80,1
14522,web,web,web,ssh,172.16.114.50,80,1
14523,web,web,web,web,205.158.50.71,80,1
14524,web,web,web,web,205.181.112.67,80,1
14525,web,web,web,web,152.163.210.17,80,1
14526,web,web,web,web,207.25.71.141,80,1
14527,web,web,web,ssh,136.149.63.132,80,1
14528,web,web,web,web,134.177.3.35,80,1
14529,web,web,web,ssh,199.95.209.99,80,1
14530,web,web,web,web,206.25.185.133,80,1
14531,web,web,web,web,209.67.139.37,80,1
14532,web,web,web,web,137.245.85.134,80,1
14533,web,web,web,web,206.15.114.128,80,1
14534,web,web,web,web,207.172.3.90,80,1
14535,web,web,web,web,204.71.200.129,80,1
14536,web,web,web,web,204.71.200.129,80,1
14537,web,web,web,web,207.25.71.5,80,1
14538,web,web,web,ssh,207.25.71.200,80,1
14539,smtp,smtp,smtp,smtp,195.73.151.50,25,1
14540,web,web,web,web,207.24.89.70,80,1
14541,web,web,web,web,205.168.248.2,80,1
14542,web,web,web,web,207.25.71.30,80,1
14543,web,web,web,ssh,205.181.112.65,80,1
14544,web,web,web,web,207.121.184.81,80,1
14545,web,web,web,web,208.194.177.96,80,1
14546,web,web,web,ssh,209.1.224.15,80,1
14547,web,web,web,web,209.67.27.70,80,0
14548,web,web,web,ssh,172.16.112.100,80,1
14549,web,web,web,web,206.41.140.162,80,1
14550,web,web,web,web,207.121.184.81,80,1
14551,web,web,web,ssh,205.188.146.109,80,1
14552,web,web,web,web,135.145.9.134,80,1
14553,smtp,smtp,smtp,ssh,172.16.114.168,25,1
14554,UNKNOWN,UNKNOWN,smtp,UNKNOWN,196.37.75.158,110,1
14555,web,web,web,web,206.105.64.87,80,1
14556,web,web,web,web,206.154.102.2,80,1
14557,web,web,web,web,199.95.74.90,80,1
14558,web,web,web,web,195.67.49.47,80,1
14559,web,web,web,ssh,172.16.114.50,80,1
14560,web,web,web,web,204.146.18.33,80,1
14561,web,web,web,web,209.116.84.57,80,1
14562,web,web,web,web,205.181.112.67,80,1
14563,web,web,web,web,209.116.84.57,80,1
14564,web,web,web,web,208.134.245.83,80,1
14565,web,web,web,web,209.1.224.190,80,1
14566,web,web,web,web,209.67.183.25,80,1
14567,web,web,web,web,204.202.136.230,80,1
14568,web,web,web,web,160.147.217.20,80,1
14569,web,web,web,web,129.21.3.112,80,1
14570,smtp,smtp,smtp,smtp,197.182.91.233,25,1
14571,smtp,smtp,smtp,smtp,194.7.248.153,25,1
14572,web,web,web,web,209.84.4.31,80,1
14573,web,web,web,web,209.67.29.11,80,1
14574,smtp,smtp,smtp,smtp,172.16.113.50,25,1
14575,web,web,web,web,209.186.73.3,80,1
14576,web,web,web,web,209.167.124.8,80,1
14577,web,web,web,web,129.48.195.225,80,1
14578,web,web,web,web,152.163.216.141,80,1
14579,web,web,web,web,209.1.224.190,80,1
14580,web,web,web,web,208.213.76.164,80,1
14581,web,web,web,web,207.25.71.141,80,1
14582,web,web,web,ssh,207.25.71.200,80,1
14583,web,web,web,web,209.233.32.186,80,1
14584,web,web,web,web,209.185.180.150,80,1
14585,smtp,smtp,smtp,smtp,196.227.33.189,25,1
14586,web,web,web,web,204.57.245.211,80,1
14587,web,web,web,ssh,199.95.74.97,80,1
14588,web,web,web,web,204.71.200.41,80,1
14589,web,web,web,web,208.194.177.96,80,1
14590,web,web,web,web,209.67.29.11,80,1
14591,smtp,smtp,smtp,smtp,194.7.248.153,25,0
14592,web,web,web,web,207.121.184.81,80,1
14593,smtp,smtp,smtp,smtp,135.8.60.182,25,1
14594,smtp,smtp,smtp,smtp,172.16.112.149,25,1
14595,web,web,web,web,152.163.212.235,80,1
14596,web,web,web,ssh,207.25.71.200,80,1
14597,web,web,web,web,207.25.71.141,80,1
14598,web,web,web,web,209.67.29.11,80,1
14599,web,web,web,ssh,172.16.112.100,80,1
14600,web,web,web,web,199.95.74.90,80,1
14601,smtp,smtp,smtp,smtp,194.27.251.21,25,1
14602,web,web,web,web,141.133.239.248,80,1
14603,web,web,web,web,207.25.71.5,80,1
14604,web,web,web,web,209.84.4.31,80,1
14605,web,web,web,web,206.15.114.128,80,1
14606,web,web,web,web,207.25.71.141,80,1
14607,web,web,web,web,206.99.97.11,80,1
14608,web,web,web,web,209.67.29.11,80,1
14609,web,web,web,web,199.95.74.90,80,1
14610,web,web,web,web,209.60.12.38,80,1
14611,web,web,web,web,143.166.224.42,80,1
14612,web,web,web,web,199.95.74.90,80,1
14613,web,web,web,web,207.25.71.141,80,1
14614,web,web,web,ssh,207.25.71.200,80,1
14615,web,web,web,web,207.121.184.81,80,1
14616,web,web,web,web,205.168.248.10,80,1
14617,web,web,web,web,198.81.209.9,80,1
14618,web,web,web,web,206.132.25.51,80,1
14619,web,web,web,web,143.166.224.42,80,1
14620,web,web,web,web,205.139.28.70,80,1
14621,web,web,web,web,206.132.32.67,80,1
14622,web,web,web,web,198.77.177.17,80,1
14623,web,web,web,web,204.34.204.72,80,1
14624,web,web,web,web,141.133.239.245,80,1
14625,web,web,web,ssh,136.149.63.132,80,1
14626,web,web,web,web,206.132.25.51,80,1
14627,web,web,web,web,207.25.71.62,80,1
14628,web,web,web,web,209.116.84.57,80,1
14629,UNKNOWN,UNKNOWN,web,UNKNOWN,172.16.113.84,113,1
14630,smtp,smtp,smtp,ssh,172.16.112.194,25,1
14631,web,web,web,web,151.193.131.5,80,1
14632,web,web,web,web,207.121.186.144,80,1
14633,web,web,web,ssh,209.97.22.96,80,1
14634,web,web,web,web,204.162.96.83,80,1
14635,web,web,web,web,206.79.171.51,80,0
14636,web,web,web,ssh,207.25.71.200,80,1
14637,web,web,web,web,192.208.46.111,80,1
14638,web,web,web,ssh,192.150.12.103,80,1
14639,web,web,web,web,205.168.248.10,80,1
14640,web,web,web,web,207.179.1.2,80,1
14641,web,web,web,web,149.44.2.14,80,1
14642,web,web,web,web,206.79.17.92,80,1
14643,web,web,web,web,207.25.71.62,80,1
14644,ssh,ssh,smtp,ssh,172.16.114.50,22,1
14645,web,web,web,web,199.95.74.90,80,1
14646,web,web,web,web,207.121.184.81,80,1
14647,UNKNOWN,smtp,UNKNOWN,smtp,172.16.113.105,29315,1
14648,web,web,web,web,204.202.136.230,80,1
14649,web,web,web,web,206.154.102.2,80,1
14650,web,web,web,web,209.1.224.190,80,1
14651,web,web,web,ssh,199.95.74.97,80,1
14652,web,web,web,web,198.152.185.186,80,1
14653,web,web,web,ssh,207.25.71.200,80,1
14654,web,web,web,web,131.84.1.34,80,1
14655,web,web,web,web,198.77.177.17,80,1
14656,web,web,web,ssh,199.95.209.99,80,1
14657,web,web,web,ssh,204.71.242.42,80,1
14658,web,web,web,web,206.132.244.110,80,1
14659,smtp,smtp,web,ssh,172.16.114.50,25,1
14660,web,web,web,web,207.25.71.141,80,1
14661,web,web,web,web,162.140.64.24,80,1
14662,smtp,smtp,smtp,smtp,172.16.113.50,25,1
14663,UNKNOWN,web,web,web,172.16.114.168,113,1
14664,web,web,web,web,199.242.194.176,80,1
14665,web,web,web,web,129.48.28.13,80,1
14666,web,web,web,web,207.46.130.14,80,1
14667,web,web,web,web,141.133.239.248,80,1
14668,smtp,smtp,smtp,ssh,172.16.113.105,25,1
14669,web,web,web,web,129.48.28.13,80,1
14670,web,web,web,web,209.67.29.11,80,1
14671,smtp,smtp,smtp,smtp,172.16.114.207,25,1
14672,web,web,web,web,206.132.25.51,80,1
14673,web,web,web,ssh,172.16.114.50,80,1
14674,web,web,web,web,209.21.144.129,80,1
14675,web,web,web,ssh,131.84.1.31,80,1
14676,web,web,web,web,152.163.210.24,80,1
14677,web,web,web,web,143.166.224.42,80,1
14678,web,web,web,web,206.184.238.129,80,1
14679,web,web,web,web,207.25.146.153,80,1
14680,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,196.227.33.189,27945,1
14681,web,web,web,web,192.175.182.11,80,1
14682,web,web,web,web,207.159.153.139,80,1
14683,web,web,web,web,205.181.112.183,80,1
14684,web,web,web,ssh,207.25.71.200,80,1
14685,web,web,web,ssh,172.16.112.100,80,1
14686,ssh,ssh,ssh,ssh,195.115.218.108,23,1
14687,smtp,smtp,smtp,smtp,172.16.113.84,25,1
14688,web,web,web,web,206.132.25.51,80,1
14689,web,web,web,web,209.185.180.150,80,1
14690,web,web,web,web,208.160.10.123,80,1
14691,web,web,web,web,207.25.71.5,80,1
14692,web,web,web,web,207.170.100.29,80,1
14693,web,web,web,web,152.1.2.244,80,1
14694,web,web,web,ssh,172.16.114.50,80,1
14695,web,web,web,ssh,204.71.242.42,80,1
14696,web,web,web,web,160.147.68.21,80,1
14697,web,web,web,web,204.255.198.2,80,1
14698,web,web,web,web,160.147.68.21,80,1
14699,web,web,web,web,207.121.184.81,80,1
14700,web,web,web,web,209.67.29.11,80,1
14701,web,web,web,ssh,143.166.224.44,80,1
14702,web,web,web,web,206.132.25.51,80,1
14703,web,web,web,web,207.25.71.63,80,1
14704,web,web,web,web,209.67.29.11,80,1
14705,web,web,web,web,143.158.17.89,80,1
14706,web,web,web,ssh,131.84.1.31,80,1
14707,web,web,web,web,206.132.25.206,80,1
14708,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,194.7.248.153,27200,1
14709,web,web,web,web,207.168.8.10,80,1
14710,web,web,web,web,192.80.57.161,80,1
14711,web,web,web,web,129.21.3.112,80,1
14712,web,web,web,web,141.113.157.150,80,1
14713,web,web,web,ssh,172.16.114.50,80,1
14714,web,web,web,web,207.25.71.141,80,1
14715,web,web,web,web,207.155.125.158,80,1
14716,web,web,web,web,204.123.2.107,80,1
14717,web,web,web,web,198.112.168.101,80,1
14718,web,web,web,ssh,209.1.224.15,80,1
14719,web,web,web,ssh,205.181.112.65,80,1
14720,web,web,web,web,206.39.184.2,80,1
14721,web,web,web,web,198.112.168.101,80,1
14722,web,web,web,ssh,207.25.71.200,80,1
14723,web,web,web,web,207.25.71.141,80,1
14724,web,web,web,web,204.71.200.129,80,1
14725,smtp,smtp,smtp,ssh,172.16.112.194,25,1
14726,web,web,web,web,164.214.2.59,80,1
14727,UNKNOWN,UNKNOWN,smtp,UNKNOWN,194.27.251.21,113,0
14728,web,web,web,web,198.3.96.170,80,1
14729,web,web,web,web,12.2.169.104,80,1
14730,web,web,web,ssh,207.25.71.200,80,1
14731,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,197.182.91.233,16634,1
14732,web,web,web,ssh,207.25.71.200,80,1
14733,smtp,smtp,smtp,smtp,172.16.112.207,25,1
14734,web,web,web,web,209.67.139.37,80,1
14735,smtp,smtp,smtp,ssh,172.16.114.168,25,1
14736,smtp,smtp,smtp,smtp,196.227.33.189,25,1
14737,web,web,web,web,207.69.200.96,80,1
14738,web,web,web,web,209.67.29.11,80,1
14739,UNKNOWN,UNKNOWN,smtp,UNKNOWN,197.182.91.233,110,1
14740,web,web,web,web,131.66.1.233,80,1
14741,web,web,web,web,209.97.17.220,80,1
14742,smtp,smtp,smtp,smtp,172.16.112.207,25,1
14743,web,web,web,web,207.121.184.81,80,1
14744,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,194.27.251.21,8857,1
14745,web,web,web,web,129.63.122.198,80,1
14746,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,194.27.251.21,113,1
14747,web,web,web,web,205.216.163.91,80,1
14748,web,web,web,web,204.133.224.221,80,1
14749,web,web,web,web,209.241.234.144,80,1
14750,web,web,web,ssh,172.16.112.100,80,1
14751,web,web,web,web,152.1.2.244,80,1
14752,web,web,web,web,199.35.192.185,80,1
14753,web,web,web,web,209.67.29.11,80,1
14754,web,web,web,web,207.51.48.40,80,1
14755,web,web,web,web,205.228.184.152,80,1
14756,web,web,web,web,209.116.84.57,80,1
14757,web,web,web,web,129.63.73.23,80,1
14758,web,web,web,web,207.121.184.81,80,1
14759,web,web,web,web,209.67.29.11,80,1
14760,web,web,web,ssh,205.181.112.65,80,1
14761,web,web,web,web,209.167.124.8,80,1
14762,web,web,web,ssh,172.16.112.100,80,1
14763,web,web,web,web,204.71.200.74,80,1
14764,smtp,smtp,web,ssh,172.16.114.169,25,1
14765,web,web,web,web,204.123.2.66,80,1
14766,web,web,web,web,199.181.172.200,80,1
14767,web,web,web,ssh,131.84.1.31,80,1
14768,web,web,web,web,134.205.131.49,80,1
14769,web,web,web,web,138.147.50.5,80,1
14770,web,web,web,web,204.202.136.230,80,1
14771,web,web,web,web,207.212.114.4,80,1
14772,web,web,web,web,199.95.74.90,80,1
14773,smtp,smtp,smtp,smtp,135.8.60.182,25,1
14774,web,web,web,web,207.46.130.14,80,1
14775,smtp,smtp,smtp,ssh,172.16.114.169,25,1
14776,smtp,smtp,web,smtp,172.16.114.148,25,1
14777,web,web,web,web,202.139.249.250,80,1
14778,smtp,smtp,smtp,smtp,172.16.113.50,25,1
14779,web,web,web,web,131.84.1.68,80,1
14780,smtp,smtp,smtp,smtp,197.218.177.69,25,0
14781,smtp,smtp,smtp,smtp,196.227.33.189,25,1
14782,web,web,web,web,207.25.71.177,80,1
14783,web,web,web,web,207.51.18.20,80,1
14784,web,web,web,web,140.175.174.30,80,1
14785,web,web,web,web,204.162.80.139,80,1
14786,smtp,smtp,smtp,smtp,172.16.112.149,25,1
14787,web,web,web,web,207.25.71.30,80,1
14788,web,web,web,web,134.205.131.13,80,1
14789,smtp,smtp,smtp,smtp,172.16.113.50,25,1
14790,web,web,web,ssh,205.181.112.65,80,1
14791,web,web,web,web,208.201.97.5,80,1
14792,web,web,web,ssh,136.149.63.132,80,1
14793,web,web,web,web,192.216.191.102,80,1
14794,web,web,web,web,12.2.252.101,80,1
14795,web,web,web,ssh,172.16.114.50,80,1
14796,web,web,web,web,159.215.19.3,80,1
14797,web,web,web,web,209.67.29.11,80,1
14798,web,web,web,ssh,172.16.114.50,80,1
14799,web,web,web,web,209.49.149.2,80,1
14800,web,web,web,ssh,172.16.112.100,80,1
14801,web,web,web,web,204.71.200.129,80,1
14802,web,web,web,web,209.84.4.31,80,1
14803,UNKNOWN,UNKNOWN,smtp,UNKNOWN,172.16.113.204,113,1
14804,web,web,web,ssh,131.84.1.31,80,1
14805,web,web,web,web,206.132.25.51,80,1
14806,web,web,web,web,203.17.73.42,80,1
14807,smtp,smtp,smtp,smtp,135.8.60.182,25,1
14808,web,web,web,web,161.188.250.170,80,1
14809,web,web,web,web,199.95.74.90,80,1
14810,web,web,web,web,209.186.73.3,80,1
14811,web,web,web,web,137.243.251.4,80,1
14812,web,web,web,web,151.193.131.9,80,1
14813,smtp,smtp,smtp,smtp,194.27.251.21,25,1
14814,web,web,web,web,207.25.71.30,80,1
14815,web,web,web,ssh,208.246.212.6,80,1
14816,web,web,web,ssh,136.149.63.132,80,1
14817,web,web,web,web,151.193.131.5,80,1
14818,web,web,web,web,209.67.29.11,80,1
14819,web,web,web,web,204.146.167.73,80,1
14820,web,web,web,web,12.14.80.75,80,1
14821,web,web,web,web,207.46.130.14,80,1
14822,web,web,web,ssh,205.181.112.65,80,1
14823,smtp,smtp,smtp,smtp,172.16.113.84,25,1
14824,web,web,web,web,204.71.200.129,80,1
14825,web,web,web,ssh,172.16.114.50,80,1
14826,ssh,ssh,ssh,ssh,172.16.113.50,23,1
14827,ftp,ftp,ssh,ssh,172.16.114.148,21,1
14828,web,web,web,ssh,131.84.1.31,80,1
14829,web,web,web,web,198.112.168.101,80,1
14830,smtp,smtp,smtp,smtp,172.16.113.50,25,1
14831,web,web,web,web,204.202.129.230,80,1
14832,web,web,web,web,209.45.173.66,80,1
14833,web,web,web,web,207.25.71.5,80,1
14834,web,web,web,web,207.121.184.81,80,1
14835,web,web,web,ssh,172.16.114.50,80,1
14836,web,web,web,web,208.147.89.157,80,1
14837,web,web,web,web,207.25.71.141,80,1
14838,web,web,web,ssh,207.25.71.200,80,1
14839,web,web,web,web,205.181.112.67,80,1
14840,web,web,web,ssh,172.16.114.50,80,1
14841,web,web,web,web,207.46.150.213,80,1
14842,web,web,web,web,209.67.23.50,80,1
14843,web,web,web,ssh,172.16.114.50,80,1
14844,web,web,web,ssh,199.95.74.97,80,1
14845,web,web,web,web,143.166.224.42,80,1
14846,web,web,web,web,32.97.253.56,80,1
14847,web,web,web,web,207.121.184.81,80,1
14848,web,web,web,web,204.202.130.223,80,1
14849,smtp,smtp,smtp,smtp,135.8.60.182,25,0
14850,web,web,web,ssh,207.25.71.200,80,1
14851,web,web,web,ssh,192.150.12.103,80,1
14852,web,web,web,web,160.147.163.19,80,1
14853,web,web,web,web,207.200.78.40,80,1
14854,web,web,web,ssh,205.181.112.65,80,1
14855,web,web,web,web,141.133.239.248,80,1
14856,web,web,web,web,206.132.25.51,80,1
14857,web,web,web,web,207.25.71.141,80,1
14858,web,web,web,web,207.88.21.243,80,1
14859,web,web,web,web,194.42.224.146,80,1
14860,web,web,web,web,208.147.89.140,80,1
14861,web,web,web,web,138.12.4.36,80,1
14862,web,web,web,ssh,172.16.114.50,80,1
14863,web,web,web,web,159.142.1.200,80,1
14864,web,web,web,web,199.249.19.183,80,1
14865,web,web,web,web,160.147.163.19,80,1
14866,web,web,web,web,205.181.112.67,80,1
14867,web,web,web,web,208.217.109.20,80,1
14868,web,web,web,web,206.132.32.32,80,1
14869,web,web,web,ssh,172.16.112.100,80,1
14870,smtp,smtp,smtp,smtp,197.218.177.69,25,1
14871,web,web,web,web,207.121.184.81,80,1
14872,web,web,web,ssh,199.95.74.97,80,1
14873,smtp,smtp,smtp,smtp,197.218.177.69,25,1
14874,web,web,web,web,206.39.184.2,80,1
14875,web,web,web,web,139.61.7.12,80,1
14876,web,web,web,web,209.116.92.200,80,1
14877,UNKNOWN,UNKNOWN,smtp,UNKNOWN,172.16.114.169,79,1
14878,web,web,web,web,207.121.184.81,80,1
14879,web,web,web,web,207.25.71.141,80,1
14880,web,web,web,ssh,207.25.71.200,80,1
14881,web,web,web,ssh,209.1.224.15,80,1
14882,web,web,web,web,209.116.84.57,80,1
14883,web,web,web,web,209.116.84.57,80,1
14884,web,web,web,ssh,199.95.74.97,80,1
14885,web,web,web,ssh,198.60.134.51,80,1
14886,web,web,web,ssh,199.95.209.99,80,1
14887,web,web,web,ssh,207.25.71.200,80,1
14888,web,web,web,web,205.181.112.67,80,1
14889,web,web,web,web,38.249.212.12,80,1
14890,web,web,web,web,205.181.112.67,80,1
14891,web,web,web,web,205.181.112.67,80,1
14892,web,web,web,ssh,199.95.74.97,80,1
14893,web,web,web,web,151.193.131.5,80,1
14894,web,web,web,web,208.237.178.21,80,1
14895,web,web,web,web,204.17.42.16,80,1
14896,smtp,smtp,smtp,smtp,135.13.216.191,25,1
14897,web,web,web,web,208.246.240.242,80,1
14898,web,web,web,web,209.67.29.11,80,1
14899,web,web,web,ssh,172.16.112.100,80,1
14900,web,web,web,web,209.67.227.100,80,1
14901,web,web,web,web,208.3.89.129,80,1
14902,web,web,web,web,132.80.207.6,80,1
14903,web,web,web,web,204.225.44.132,80,1
14904,web,web,web,web,207.25.71.141,80,1
14905,web,web,web,web,207.46.150.213,80,1
14906,web,web,web,web,137.103.210.2,80,1
14907,web,web,web,web,130.215.25.53,80,1
14908,web,web,web,web,160.147.68.21,80,1
14909,web,web,web,web,207.121.184.81,80,1
14910,web,web,web,web,204.71.200.129,80,1
14911,web,web,web,web,204.71.200.129,80,1
14912,web,web,web,ssh,199.95.209.99,80,1
14913,smtp,smtp,smtp,smtp,194.27.251.21,25,1
14914,web,web,web,ssh,205.188.146.109,80,1
14915,web,web,web,web,152.163.210.24,80,1
14916,web,web,web,web,208.160.10.122,80,1
14917,web,web,web,web,209.116.84.57,80,1
14918,web,web,web,web,207.25.71.141,80,1
14919,web,web,web,web,199.249.19.183,80,1
14920,ssh,ssh,ssh,ssh,172.16.112.194,23,1
14921,web,web,web,web,206.246.190.152,80,1
14922,web,web,web,ssh,172.16.114.50,80,1
14923,web,web,web,ssh,172.16.114.50,80,1
14924,web,web,web,web,207.212.114.4,80,1
14925,web,web,web,web,204.202.130.221,80,1
14926,web,web,web,web,209.97.176.59,80,1
14927,web,web,web,web,137.241.250.70,80,1
14928,web,web,web,ssh,207.25.71.200,80,1
14929,web,web,web,web,207.121.184.81,80,1
14930,web,web,web,ssh,172.16.114.50,80,1
14931,web,web,web,web,205.181.112.75,80,1
14932,web,web,web,web,129.48.28.13,80,1
14933,web,web,web,web,204.17.42.16,80,1
14934,smtp,smtp,smtp,smtp,172.16.112.100,25,1
14935,web,web,web,web,152.163.210.24,80,1
14936,web,web,web,web,207.121.184.81,80,1
14937,web,web,web,ssh,209.143.225.42,80,1
14938,web,web,web,web,198.112.168.101,80,1
14939,web,web,web,web,206.132.25.51,80,1
14940,web,web,web,ssh,207.25.71.200,80,1
14941,smtp,smtp,smtp,smtp,194.27.251.21,25,1
14942,web,web,web,web,204.212.103.100,80,1
14943,web,web,web,web,207.25.71.63,80,1
14944,web,web,web,web,207.25.71.141,80,1
14945,web,web,web,web,207.121.186.190,80,1
14946,web,web,web,web,206.132.25.51,80,1
14947,web,web,web,web,207.25.71.141,80,1
14948,web,web,web,web,207.25.71.141,80,1
14949,web,web,web,web,206.132.25.51,80,1
14950,web,web,web,web,208.147.89.157,80,1
14951,web,web,web,web,207.46.130.14,80,1
14952,web,web,web,web,132.60.168.152,80,1
14953,web,web,web,web,206.132.25.51,80,1
14954,smtp,smtp,smtp,smtp,195.73.151.50,25,1
14955,web,web,web,web,204.71.200.129,80,1
14956,web,web,web,web,209.67.228.53,80,1
14957,web,web,web,web,209.116.84.57,80,1
14958,web,web,web,web,208.2.188.3,80,1
14959,web,web,web,web,134.152.25.12,80,1
14960,web,web,web,web,139.72.190.50,80,1
14961,web,web,web,web,208.237.178.21,80,1
14962,web,web,web,web,198.95.134.80,80,1
14963,web,web,web,web,152.163.210.24,80,1
14964,web,web,web,web,209.167.124.8,80,1
14965,web,web,web,web,199.95.74.90,80,1
14966,web,web,web,web,199.95.73.149,80,1
14967,web,web,web,web,207.25.71.142,80,1
14968,web,web,web,web,199.95.74.90,80,1
14969,web,web,web,web,209.197.81.176,80,1
14970,web,web,web,web,38.217.109.100,80,1
14971,web,web,web,web,207.25.71.141,80,1
14972,web,web,web,web,207.68.149.25,80,1
14973,web,web,web,ssh,199.172.144.24,80,1
14974,web,web,web,web,204.162.80.139,80,1
14975,web,web,web,web,206.132.25.51,80,1
14976,web,web,web,web,209.1.224.190,80,1
14977,web,web,web,web,209.67.29.11,80,1
14978,web,web,web,web,207.46.130.14,80,1
14979,web,web,web,web,207.25.71.30,80,1
14980,web,web,web,web,209.167.124.8,80,1
14981,web,web,web,web,205.131.175.20,80,1
14982,web,web,web,web,209.67.228.53,80,1
14983,smtp,smtp,smtp,smtp,194.27.251.21,25,1
14984,web,web,web,web,204.71.200.129,80,1
14985,web,web,web,ssh,172.16.114.50,80,1
14986,web,web,web,ssh,136.149.63.132,80,1
14987,web,web,smtp,web,204.71.200.74,80,1
14988,web,web,web,ssh,207.18.199.3,80,1
14989,web,web,web,web,207.217.78.131,80,1
14990,web,web,web,web,206.99.246.5,80,1
14991,web,web,web,web,207.87.1.51,80,1
14992,web,web,web,web,209.140.51.52,80,1
14993,web,web,web,ssh,207.25.71.200,80,1
14994,web,web,web,web,208.217.109.20,80,1
14995,web,web,web,ssh,131.84.1.31,80,1
14996,web,web,web,web,206.132.25.51,80,1
14997,web,web,web,web,209.132.64.238,80,1
14998,web,web,web,web,204.146.18.33,80,1
14999,web,web,web,web,205.188.148.171,80,1
15000,smtp,smtp,smtp,smtp,196.37.75.158,25,1
15001,ssh,ssh,ssh,ssh,172.16.112.194,23,1
15002,web,web,web,web,198.68.244.168,80,1
15003,web,web,web,web,207.25.71.63,80,1
15004,web,web,web,web,209.1.163.17,80,1
15005,web,web,web,ssh,131.84.1.31,80,1
15006,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,135.8.60.182,10795,1
15007,web,web,web,web,207.25.71.141,80,1
15008,web,web,web,web,199.35.192.91,80,1
15009,smtp,smtp,smtp,ssh,172.16.112.194,25,1
15010,web,web,web,web,209.60.12.38,80,1
15011,web,web,web,web,209.1.224.190,80,1
15012,web,web,web,ssh,136.149.63.132,80,1
15013,web,web,web,web,206.105.64.87,80,1
15014,web,web,web,web,38.176.11.51,80,1
15015,web,web,web,web,207.121.186.144,80,1
15016,web,web,web,web,206.132.25.51,80,1
15017,web,web,web,web,206.132.25.206,80,1
15018,smtp,smtp,smtp,ssh,172.16.114.169,25,1
15019,web,web,web,ssh,199.95.74.97,80,1
15020,web,web,web,web,198.246.96.2,80,1
15021,web,web,web,web,209.61.101.126,80,1
15022,web,web,web,web,152.1.2.244,80,1
15023,web,web,web,web,204.123.2.107,80,1
15024,web,web,web,web,209.116.84.57,80,1
15025,web,web,web,web,192.84.63.8,80,1
15026,web,web,web,web,207.25.71.141,80,1
15027,web,web,web,web,209.67.29.11,80,1
15028,web,web,smtp,web,159.133.105.3,80,1
15029,web,web,web,ssh,207.18.199.3,80,1
15030,smtp,smtp,smtp,smtp,194.7.248.153,25,1
