,Label,Label_RF100,Label_DT4,Label_HYBRID_100_4,Destination,Destination Port,no_url
10482,web,web,web,web,207.149.188.220,80,1
10483,web,web,web,web,207.149.188.220,80,1
10484,web,web,web,web,207.149.188.220,80,1
10485,web,web,web,web,207.149.188.220,80,1
10486,web,web,web,web,207.149.188.220,80,1
10487,web,web,web,web,207.149.188.220,80,1
10488,web,web,web,web,207.149.188.220,80,1
10489,web,web,web,web,207.149.188.220,80,1
10490,web,web,web,web,207.149.188.220,80,1
10491,web,web,web,web,207.149.188.220,80,1
10492,web,web,web,web,207.149.188.220,80,1
10493,web,web,web,web,207.149.188.220,80,1
10494,web,web,web,web,207.149.188.220,80,1
10495,web,web,web,web,207.149.188.220,80,1
10496,web,web,web,web,207.149.188.220,80,1
10497,web,web,web,web,207.149.188.220,80,1
10498,web,web,web,web,207.149.188.220,80,1
10499,web,web,web,web,207.149.188.220,80,1
10500,web,web,web,web,207.149.188.220,80,1
10501,web,web,web,web,207.149.188.220,80,1
10502,web,web,web,web,207.149.188.220,80,1
10503,smtp,smtp,smtp,smtp,197.182.91.233,25,1
10504,web,web,web,ssh,172.16.112.100,80,1
10505,web,web,web,ssh,172.16.112.100,80,1
10506,web,web,web,web,199.95.74.92,80,1
10507,web,web,web,web,199.95.74.90,80,1
10508,web,web,web,web,199.95.74.90,80,1
10509,web,web,web,web,199.95.74.90,80,1
10510,web,web,web,web,199.95.74.90,80,1
10511,web,web,web,web,199.95.74.90,80,1
10512,web,web,web,web,199.95.74.90,80,1
10513,web,web,web,web,199.95.74.92,80,1
10514,web,web,web,web,199.95.74.90,80,1
10515,web,web,web,web,199.95.74.92,80,1
10516,web,web,web,web,199.95.74.90,80,1
10517,web,web,web,web,199.95.74.92,80,1
10518,smtp,web,smtp,web,172.16.112.207,25,1
10519,smtp,web,web,web,196.227.33.189,25,1
10520,web,web,web,web,205.181.112.183,80,1
10521,web,web,web,web,205.181.112.65,80,1
10522,web,web,web,web,205.181.112.65,80,1
10523,web,web,web,web,205.181.112.67,80,1
10524,web,web,web,web,205.181.112.67,80,1
10525,web,web,web,web,205.181.112.65,80,1
10526,web,web,web,web,205.181.112.65,80,1
10527,web,web,web,web,205.181.112.67,80,1
10528,web,web,web,web,205.181.112.67,80,1
10529,web,web,web,web,205.181.112.65,80,1
10530,web,web,web,web,205.181.112.67,80,1
10531,web,web,web,web,205.181.112.67,80,1
10532,web,web,web,web,205.181.112.67,80,1
10533,web,web,web,web,205.181.112.65,80,1
10534,web,web,web,web,205.181.112.67,80,1
10535,web,web,web,web,205.181.112.67,80,1
10536,web,web,web,web,205.181.112.65,80,1
10537,web,web,web,web,205.181.112.65,80,1
10538,web,web,web,web,205.181.112.65,80,1
10539,web,web,web,web,205.181.112.65,80,1
10540,web,web,web,web,205.181.112.65,80,1
10541,web,web,web,web,205.181.112.65,80,1
10542,web,web,web,web,205.181.112.67,80,1
10543,web,web,web,web,205.181.112.67,80,1
10544,web,web,web,web,205.181.112.74,80,1
10545,web,web,web,web,205.181.112.65,80,1
10546,web,web,web,web,205.181.112.65,80,1
10547,web,web,web,web,205.181.112.65,80,1
10548,web,web,web,web,205.181.112.65,80,1
10549,web,web,web,web,205.181.112.65,80,1
10550,web,web,web,web,205.181.112.65,80,1
10551,web,web,web,web,205.181.112.65,80,1
10552,web,web,web,web,205.181.112.65,80,1
10553,web,web,web,web,205.181.112.65,80,1
10554,web,web,web,web,205.181.112.65,80,1
10555,web,web,web,web,205.181.112.67,80,1
10556,web,web,web,web,205.181.112.65,80,1
10557,web,web,web,web,205.181.112.65,80,1
10558,web,web,web,web,199.95.74.92,80,1
10559,web,web,web,web,199.95.74.92,80,1
10560,web,web,web,web,199.95.74.90,80,1
10561,web,web,web,web,199.95.74.90,80,1
10562,web,web,web,web,199.95.74.92,80,1
10563,web,web,web,web,199.95.74.90,80,1
10564,web,web,web,web,199.95.74.90,80,1
10565,web,web,web,web,199.95.74.90,80,1
10566,web,web,web,web,199.95.74.90,80,1
10567,web,web,web,ssh,199.95.74.97,80,1
10568,web,web,web,web,199.95.74.90,80,1
10569,smtp,web,smtp,web,172.16.112.149,25,1
10570,smtp,web,smtp,web,172.16.113.204,25,1
10571,web,web,web,web,207.25.71.141,80,1
10572,web,web,web,web,207.25.71.141,80,1
10573,web,web,web,web,207.25.71.141,80,1
10574,web,web,web,web,207.25.71.141,80,1
10575,web,web,web,web,207.25.71.141,80,1
10576,web,web,web,web,207.25.71.141,80,1
10577,web,web,web,web,207.25.71.141,80,1
10578,web,web,web,web,207.25.71.141,80,1
10579,web,web,web,web,207.25.71.141,80,1
10580,web,web,web,web,207.25.71.141,80,1
10581,web,web,web,web,207.25.71.141,80,1
10582,web,web,web,web,207.25.71.141,80,1
10583,smtp,web,smtp,web,195.73.151.50,25,1
10584,web,web,web,web,207.25.71.141,80,1
10585,web,web,web,web,207.25.71.141,80,1
10586,web,web,web,web,207.25.71.141,80,1
10587,smtp,smtp,smtp,smtp,135.8.60.182,25,1
10588,web,web,web,web,207.25.71.141,80,1
10589,web,web,web,web,207.25.71.141,80,1
10590,web,web,web,web,207.25.71.142,80,1
10591,web,web,web,web,207.25.71.141,80,1
10592,web,web,web,web,207.25.71.141,80,1
10593,web,web,web,web,207.25.71.141,80,1
10594,web,web,web,web,207.25.71.141,80,1
10595,web,web,web,web,207.25.71.141,80,1
10596,web,web,web,web,207.25.71.141,80,1
10597,web,web,web,web,207.25.71.141,80,1
10598,web,web,web,web,207.25.71.142,80,1
10599,web,web,web,web,207.25.71.141,80,1
10600,web,web,web,web,207.25.71.141,80,1
10601,web,web,web,web,207.25.71.141,80,1
10602,web,web,web,web,207.25.71.141,80,1
10603,web,web,web,web,206.132.10.191,80,1
10604,smtp,web,smtp,web,196.227.33.189,25,1
10605,web,web,web,web,207.25.71.141,80,1
10606,web,web,web,web,207.25.71.5,80,1
10607,web,web,web,web,207.25.71.5,80,1
10608,web,web,web,web,207.25.71.5,80,1
10609,web,web,web,web,207.25.71.5,80,1
10610,web,web,web,web,207.25.71.5,80,1
10611,web,web,web,web,207.25.71.5,80,1
10612,web,web,web,web,207.25.71.5,80,1
10613,web,web,web,web,207.25.71.5,80,1
10614,web,web,web,web,207.25.71.5,80,1
10615,web,web,web,web,207.25.71.30,80,1
10616,web,web,web,web,207.25.71.5,80,1
10617,web,web,web,web,207.25.71.5,80,1
10618,web,web,web,web,207.25.71.5,80,1
10619,web,web,web,web,207.25.71.5,80,1
10620,web,web,web,web,207.25.71.5,80,1
10621,web,web,web,web,207.25.71.5,80,1
10622,web,web,web,web,207.25.71.5,80,1
10623,web,web,web,web,207.25.71.5,80,1
10624,web,web,web,web,207.25.71.5,80,1
10625,web,web,web,web,207.25.71.5,80,1
10626,web,web,web,web,207.25.71.5,80,1
10627,web,web,web,web,207.25.71.5,80,1
10628,web,web,web,web,207.25.71.5,80,1
10629,web,web,web,web,207.25.71.5,80,1
10630,web,web,web,web,207.25.71.5,80,1
10631,web,web,web,web,207.25.71.5,80,1
10632,web,web,web,web,207.25.71.5,80,1
10633,web,web,web,web,207.25.71.5,80,1
10634,smtp,web,smtp,web,196.227.33.189,25,1
10635,web,web,web,web,134.205.165.120,80,1
10636,web,web,web,web,134.205.165.120,80,1
10637,web,web,web,web,134.205.165.120,80,1
10638,web,web,web,web,134.205.165.120,80,1
10639,web,web,web,web,134.205.165.120,80,1
10640,web,web,web,web,209.86.235.13,80,1
10641,web,web,web,web,134.205.165.120,80,1
10642,web,web,web,web,209.86.235.13,80,1
10643,web,web,web,web,134.205.165.120,80,1
10644,web,web,web,web,209.86.235.13,80,1
10645,web,web,web,web,209.86.235.13,80,1
10646,web,web,web,web,209.86.235.13,80,1
10647,web,web,web,web,209.86.235.13,80,1
10648,web,web,web,web,209.86.235.13,80,1
10649,web,web,web,web,209.86.235.13,80,1
10650,web,web,web,web,209.86.235.13,80,1
10651,web,web,web,web,207.149.188.220,80,1
10652,web,web,web,web,208.221.32.46,80,1
10653,web,web,web,web,136.149.63.132,80,1
10654,web,web,web,web,136.149.63.132,80,1
10655,web,web,web,web,136.149.63.132,80,1
10656,web,web,web,web,136.149.63.132,80,1
10657,web,web,web,web,136.149.63.132,80,1
10658,web,web,web,web,136.149.63.132,80,1
10659,web,web,web,web,136.149.63.132,80,1
10660,web,web,web,web,136.149.63.132,80,1
10661,smtp,web,smtp,web,135.8.60.182,25,1
10662,web,web,web,web,136.149.63.132,80,1
10663,web,web,web,web,136.149.63.132,80,1
10664,web,web,web,web,136.149.63.132,80,1
10665,web,web,web,web,136.149.63.132,80,1
10666,web,web,web,web,136.149.63.132,80,1
10667,web,web,web,web,136.149.63.132,80,1
10668,web,web,web,web,136.149.63.132,80,1
10669,web,web,web,web,136.149.63.132,80,1
10670,web,web,web,web,136.149.63.132,80,1
10671,web,web,web,web,204.71.200.74,80,1
10672,web,web,web,web,204.71.200.129,80,1
10673,web,web,web,web,204.71.200.129,80,1
10674,web,web,web,web,204.71.200.129,80,1
10675,smtp,web,smtp,web,172.16.113.204,25,1
10676,web,web,web,web,137.245.85.134,80,1
10677,web,web,web,web,134.205.165.120,80,1
10678,web,web,web,web,134.205.165.120,80,1
10679,web,web,web,web,134.205.165.120,80,1
10680,web,web,web,web,207.149.188.220,80,1
10681,web,web,web,web,207.149.188.220,80,1
10682,web,web,web,web,207.149.188.29,80,1
10683,ftp,ftp,ftp,ftp,172.16.112.100,21,1
10684,smtp,web,smtp,web,172.16.114.169,25,1
10685,web,web,web,web,207.25.71.141,80,1
10686,web,web,web,web,207.25.71.141,80,1
10687,web,web,web,web,207.25.71.141,80,1
10688,web,web,web,web,207.25.71.141,80,1
10689,web,web,web,web,207.25.71.141,80,1
10690,web,web,web,web,207.25.71.141,80,1
10691,web,web,web,web,207.25.71.141,80,1
10692,web,web,web,web,207.25.71.141,80,1
10693,web,web,web,web,207.25.71.141,80,1
10694,web,web,web,web,207.25.71.141,80,1
10695,web,web,web,web,207.25.71.141,80,1
10696,web,web,web,web,207.25.71.141,80,1
10697,web,web,web,web,207.25.71.141,80,1
10698,web,web,web,web,207.25.71.141,80,1
10699,web,web,web,web,207.25.71.141,80,1
10700,web,web,web,web,207.25.71.141,80,1
10701,web,web,web,web,207.25.71.141,80,1
10702,web,web,web,web,207.25.71.142,80,1
10703,web,web,web,web,207.25.71.141,80,1
10704,web,web,web,web,207.25.71.141,80,1
10705,web,web,web,web,207.25.71.141,80,1
10706,web,web,web,web,207.25.71.141,80,1
10707,web,web,web,web,207.25.71.141,80,1
10708,web,web,web,web,207.25.71.141,80,1
10709,web,web,web,web,207.25.71.141,80,1
10710,web,web,web,web,207.25.71.142,80,1
10711,web,web,web,web,207.25.71.141,80,1
10712,web,web,web,web,207.25.71.141,80,1
10713,web,web,web,web,207.25.71.141,80,1
10714,web,web,web,web,207.25.71.141,80,1
10715,smtp,web,smtp,web,172.16.114.169,25,1
10716,web,web,web,web,209.67.27.70,80,1
10717,web,web,web,web,199.95.209.99,80,1
10718,web,web,web,web,209.67.27.70,80,1
10719,web,web,web,web,209.67.27.70,80,1
10720,web,web,web,web,199.95.209.99,80,1
10721,web,web,web,web,209.67.27.70,80,1
10722,web,web,web,web,199.95.209.99,80,1
10723,web,web,web,web,209.67.27.70,80,1
10724,web,web,web,web,209.67.27.70,80,1
10725,web,web,web,web,209.67.27.70,80,1
10726,web,web,web,web,209.67.27.70,80,1
10727,web,web,web,web,209.67.27.70,80,1
10728,web,web,web,web,209.67.27.70,80,1
10729,web,web,web,web,209.67.27.70,80,1
10730,web,web,web,web,209.67.27.70,80,1
10731,web,web,web,web,209.67.27.70,80,1
10732,web,web,web,web,209.67.27.70,80,1
10733,web,web,web,web,209.67.27.70,80,1
10734,web,web,web,web,209.67.27.70,80,1
10735,web,web,web,web,209.67.27.70,80,1
10736,web,web,web,web,209.67.27.70,80,1
10737,web,web,web,web,199.95.209.99,80,1
10738,web,web,web,web,199.95.209.99,80,1
10739,web,web,web,web,209.67.27.70,80,1
10740,web,web,web,web,209.67.27.70,80,1
10741,web,web,web,web,199.95.209.99,80,1
10742,web,web,web,web,209.67.27.70,80,1
10743,web,web,web,web,207.25.71.5,80,1
10744,web,web,web,web,207.25.71.5,80,1
10745,web,web,web,web,207.25.71.5,80,1
10746,web,web,web,web,207.25.71.5,80,1
10747,web,web,web,web,207.25.71.5,80,1
10748,web,web,web,web,207.25.71.5,80,1
10749,web,web,web,web,207.25.71.5,80,1
10750,web,web,web,web,207.25.71.5,80,1
10751,web,web,web,web,207.25.71.5,80,1
10752,web,web,web,web,207.25.71.30,80,1
10753,web,web,web,web,207.25.71.5,80,1
10754,web,web,web,web,207.25.71.5,80,1
10755,web,web,web,web,207.25.71.5,80,1
10756,web,web,web,web,207.25.71.5,80,1
10757,web,web,web,web,207.25.71.5,80,1
10758,web,web,web,web,207.25.71.5,80,1
10759,web,web,web,web,207.25.71.5,80,1
10760,web,web,web,web,131.84.1.31,80,1
10761,web,web,web,web,207.25.71.5,80,1
10762,web,web,web,web,131.84.1.31,80,1
10763,web,web,web,web,207.25.71.5,80,1
10764,web,web,web,web,131.84.1.31,80,1
10765,web,web,web,web,207.25.71.5,80,1
10766,web,web,web,web,131.84.1.31,80,1
10767,web,web,web,web,207.25.71.5,80,1
10768,web,web,web,web,131.84.1.31,80,1
10769,web,web,web,web,207.25.71.5,80,1
10770,web,web,web,web,131.84.1.31,80,1
10771,web,web,web,web,207.25.71.5,80,1
10772,web,web,web,web,131.84.1.31,80,1
10773,web,web,web,web,207.25.71.5,80,1
10774,web,web,web,web,207.25.71.5,80,1
10775,web,web,web,web,207.25.71.5,80,1
10776,web,web,web,web,207.25.71.5,80,1
10777,web,web,web,web,207.25.71.5,80,1
10778,web,web,web,web,207.149.188.220,80,1
10779,web,web,web,web,207.149.188.220,80,1
10780,web,web,web,web,207.149.188.29,80,1
10781,smtp,web,smtp,web,172.16.112.50,25,1
10782,web,web,web,web,207.149.188.220,80,1
10783,smtp,web,smtp,web,196.37.75.158,25,1
10784,web,web,web,web,205.199.66.243,80,1
10785,web,web,web,web,207.149.188.220,80,1
10786,web,web,web,web,207.149.188.254,80,1
10787,web,web,web,web,207.149.188.220,80,1
10788,web,web,web,web,207.149.188.220,80,1
10789,web,web,web,web,207.149.188.220,80,1
10790,web,web,web,web,207.149.188.220,80,1
10791,web,web,web,web,207.149.188.220,80,1
10792,web,web,web,web,207.149.188.220,80,1
10793,web,web,web,web,207.149.188.220,80,1
10794,web,web,web,web,207.149.188.220,80,1
10795,web,web,web,web,207.149.188.29,80,1
10796,web,web,web,web,207.149.188.220,80,1
10797,web,web,web,web,207.149.188.220,80,1
10798,web,web,web,web,207.149.188.220,80,1
10799,web,web,web,web,207.149.188.220,80,1
10800,web,web,web,web,207.149.188.220,80,1
10801,web,web,web,web,207.149.188.220,80,1
10802,web,web,web,web,207.149.188.220,80,1
10803,web,web,web,web,207.149.188.220,80,1
10804,web,web,web,web,207.149.188.220,80,1
10805,web,web,web,web,207.149.188.220,80,1
10806,web,web,web,web,207.149.188.220,80,1
10807,web,web,web,web,207.149.188.220,80,1
10808,web,web,web,web,207.149.188.220,80,1
10809,web,web,web,web,207.149.188.220,80,1
10810,web,web,web,web,207.149.188.220,80,1
10811,web,web,web,web,207.149.188.220,80,1
10812,web,web,web,web,207.149.188.220,80,1
10813,web,web,web,web,207.149.188.220,80,1
10814,web,web,web,web,207.149.188.220,80,1
10815,web,web,web,web,134.205.165.120,80,1
10816,web,web,web,web,134.205.165.120,80,1
10817,web,web,web,web,134.205.165.120,80,1
10818,web,web,web,web,134.205.165.120,80,1
10819,web,web,web,web,134.205.165.120,80,1
10820,web,web,web,web,134.205.165.120,80,1
10821,web,web,web,web,134.205.165.120,80,1
10822,smtp,web,smtp,web,195.73.151.50,25,1
10823,web,web,web,web,205.181.112.65,80,1
10824,web,web,web,web,205.181.112.65,80,1
10825,web,web,web,web,205.181.112.65,80,1
10826,web,web,web,web,205.181.112.65,80,1
10827,web,web,web,web,205.181.112.65,80,1
10828,web,web,web,web,205.181.112.74,80,1
10829,web,web,web,web,205.181.112.65,80,1
10830,web,web,web,web,205.181.112.65,80,1
10831,web,web,web,web,205.181.112.67,80,1
10832,web,web,web,web,205.181.112.65,80,1
10833,web,web,web,web,205.181.112.65,80,1
10834,web,web,web,web,205.181.112.65,80,1
10835,web,web,web,web,205.181.112.65,80,1
10836,web,web,web,web,205.181.112.65,80,1
10837,web,web,web,web,205.181.112.65,80,1
10838,web,web,web,web,207.211.106.40,80,1
10839,web,web,web,web,205.181.112.67,80,1
10840,web,web,web,web,205.181.112.65,80,1
10841,web,web,web,web,205.181.112.65,80,1
10842,web,web,web,web,205.181.112.65,80,1
10843,web,web,web,web,205.181.112.65,80,1
10844,web,web,web,web,205.181.112.65,80,1
10845,web,web,web,web,205.181.112.65,80,1
10846,web,web,web,web,205.181.112.65,80,1
10847,web,web,web,web,205.181.112.65,80,1
10848,web,web,web,web,205.181.112.65,80,1
10849,web,web,web,web,205.181.112.67,80,1
10850,web,web,web,web,205.181.112.65,80,1
10851,web,web,web,web,205.181.112.65,80,1
10852,web,web,web,web,205.181.112.67,80,1
10853,web,web,web,web,205.181.112.65,80,1
10854,web,web,web,web,205.181.112.67,80,1
10855,web,web,web,web,205.181.112.65,80,1
10856,web,web,web,web,205.181.112.67,80,1
10857,web,web,web,web,205.181.112.65,80,1
10858,web,web,web,web,205.181.112.65,80,1
10859,web,web,web,web,205.181.112.65,80,1
10860,web,web,web,web,205.181.112.65,80,1
10861,web,web,web,web,205.181.112.65,80,1
10862,web,web,web,web,205.181.112.65,80,1
10863,web,web,web,web,205.181.112.67,80,1
10864,web,web,web,web,205.181.112.67,80,1
10865,web,web,web,web,205.181.112.65,80,1
10866,web,web,web,web,205.181.112.65,80,1
10867,web,web,web,web,205.181.112.65,80,1
10868,web,web,web,web,205.181.112.65,80,1
10869,web,web,web,web,205.181.112.65,80,1
10870,web,web,web,web,205.181.112.65,80,1
10871,web,web,web,web,205.181.112.65,80,1
10872,web,web,web,web,205.181.112.67,80,1
10873,web,web,web,web,205.181.112.65,80,1
10874,web,web,web,web,205.181.112.74,80,1
10875,web,web,web,web,205.181.112.65,80,1
10876,web,web,web,web,205.181.112.65,80,1
10877,web,web,web,web,205.181.112.65,80,1
10878,web,web,web,web,205.181.112.65,80,1
10879,web,web,web,web,205.181.112.65,80,1
10880,web,web,web,web,205.181.112.65,80,1
10881,web,web,web,web,205.181.112.67,80,1
10882,web,web,web,web,205.181.112.65,80,1
10883,smtp,web,smtp,ssh,172.16.112.100,25,1
10884,smtp,web,smtp,web,197.182.91.233,25,1
10885,web,web,web,web,207.25.71.200,80,1
10886,web,web,web,web,207.25.71.200,80,1
10887,web,web,web,web,207.25.71.200,80,1
10888,web,web,web,web,207.25.71.200,80,1
10889,web,web,web,web,207.25.71.200,80,1
10890,web,web,web,web,207.25.71.200,80,1
10891,web,web,web,web,207.25.71.200,80,1
10892,web,web,web,web,207.25.71.200,80,1
10893,web,web,web,web,207.25.71.200,80,1
10894,web,web,web,web,207.25.71.200,80,1
10895,web,web,web,web,207.25.71.200,80,1
10896,web,web,web,web,207.25.71.200,80,1
10897,web,web,web,web,207.25.71.200,80,1
10898,web,web,web,web,207.25.71.200,80,1
10899,web,web,web,web,207.25.71.200,80,1
10900,web,web,web,web,207.25.71.200,80,1
10901,web,web,web,web,207.25.71.30,80,1
10902,web,web,web,web,207.25.71.200,80,1
10903,web,web,web,web,207.25.71.200,80,1
10904,web,web,web,web,207.25.71.200,80,1
10905,web,web,web,web,207.25.71.200,80,1
10906,web,web,web,web,207.25.71.200,80,1
10907,web,web,web,web,207.25.71.200,80,1
10908,web,web,web,web,207.25.71.200,80,1
10909,web,web,web,web,207.25.71.200,80,1
10910,web,web,web,web,207.25.71.200,80,1
10911,web,web,web,web,207.25.71.200,80,1
10912,web,web,web,web,207.25.71.200,80,1
10913,smtp,web,smtp,web,196.227.33.189,25,1
10914,smtp,web,smtp,web,197.218.177.69,25,1
10915,web,web,web,web,209.143.199.30,80,1
10916,web,web,web,web,209.143.199.30,80,1
10917,web,web,web,web,207.211.106.40,80,1
10918,web,web,web,web,159.142.1.200,80,1
10919,web,web,web,web,159.142.1.200,80,1
10920,web,web,web,web,159.142.1.200,80,1
10921,web,web,web,web,159.142.1.200,80,1
10922,web,web,web,web,207.149.188.220,80,1
10923,web,web,web,web,207.149.188.220,80,1
10924,web,web,web,web,207.149.188.220,80,1
10925,web,web,web,web,207.149.188.29,80,1
10926,web,web,web,web,207.149.188.220,80,1
10927,web,web,web,web,207.149.188.220,80,1
10928,web,web,web,web,207.149.188.220,80,1
10929,web,web,web,web,207.149.188.220,80,1
10930,web,web,web,web,207.149.188.220,80,1
10931,smtp,web,smtp,web,172.16.114.168,25,1
10932,web,web,web,web,207.149.188.220,80,1
10933,web,web,web,web,207.149.188.220,80,1
10934,web,web,web,web,207.149.188.220,80,1
10935,web,web,web,web,207.149.188.220,80,1
10936,web,web,web,web,207.149.188.220,80,1
10937,web,web,web,web,207.149.188.220,80,1
10938,web,web,web,web,207.149.188.220,80,1
10939,web,web,web,web,207.149.188.220,80,1
10940,web,web,web,web,207.149.188.220,80,1
10941,web,web,web,web,207.149.188.220,80,1
10942,web,web,web,web,207.149.188.220,80,1
10943,web,web,web,web,207.149.188.220,80,1
10944,web,web,web,ssh,172.16.114.50,80,1
10945,smtp,web,smtp,web,172.16.114.169,25,1
10946,smtp,web,smtp,web,172.16.113.105,25,1
10947,smtp,web,smtp,web,172.16.114.207,25,1
10948,smtp,web,smtp,web,172.16.112.207,25,1
10949,smtp,web,smtp,web,172.16.114.148,25,1
10950,web,web,web,web,207.25.71.200,80,1
10951,smtp,web,smtp,web,172.16.112.194,25,1
10952,smtp,web,smtp,web,172.16.113.84,25,1
10953,web,web,web,web,207.25.71.200,80,1
10954,web,web,web,web,207.25.71.200,80,1
10955,web,web,web,web,207.25.71.200,80,1
10956,web,web,web,web,207.25.71.200,80,1
10957,web,web,web,web,207.25.71.200,80,1
10958,web,web,web,web,207.25.71.200,80,1
10959,web,web,web,web,207.25.71.200,80,1
10960,web,web,web,web,207.25.71.200,80,1
10961,web,web,web,web,207.25.71.200,80,1
10962,web,web,web,web,207.25.71.200,80,1
10963,web,web,web,web,207.25.71.200,80,1
10964,web,web,web,web,207.25.71.200,80,1
10965,web,web,web,web,207.25.71.200,80,1
10966,web,web,web,web,207.25.71.200,80,1
10967,web,web,web,web,207.25.71.200,80,1
10968,web,web,web,web,207.25.71.30,80,1
10969,web,web,web,web,205.181.112.72,80,1
10970,web,web,web,web,207.25.71.200,80,1
10971,web,web,web,web,205.181.112.65,80,1
10972,web,web,web,web,207.25.71.200,80,1
10973,web,web,web,web,207.25.71.200,80,1
10974,smtp,web,smtp,web,172.16.113.204,25,1
10975,web,web,web,web,207.25.71.200,80,1
10976,web,web,web,web,207.25.71.200,80,1
10977,web,web,web,web,207.25.71.200,80,1
10978,web,web,web,web,207.25.71.200,80,1
10979,web,web,web,web,207.25.71.200,80,1
10980,web,web,web,web,207.25.71.200,80,1
10981,web,web,web,web,207.25.71.200,80,1
10982,web,web,web,web,207.25.71.200,80,1
10983,smtp,web,smtp,ssh,172.16.112.100,25,1
10984,ssh,ssh,ftp,ssh,172.16.112.50,22,1
10985,web,web,web,web,207.200.75.201,80,1
10986,web,web,web,web,198.3.99.120,80,1
10987,web,web,web,ssh,199.172.144.24,80,1
10988,web,web,web,web,198.3.98.99,80,1
10989,web,web,web,web,199.172.144.25,80,1
10990,web,web,web,web,198.3.99.120,80,1
10991,web,web,web,web,198.3.99.120,80,1
10992,web,web,web,web,198.3.98.99,80,1
10993,web,web,web,web,199.95.209.99,80,1
10994,web,web,web,web,205.181.112.74,80,1
10995,web,web,web,web,205.181.112.67,80,1
10996,web,web,web,web,205.181.112.67,80,1
10997,web,web,web,web,205.181.112.65,80,1
10998,web,web,web,web,205.181.112.65,80,1
10999,web,web,web,web,205.181.112.67,80,1
11000,web,web,web,web,205.181.112.183,80,1
11001,web,web,web,web,205.181.112.67,80,1
11002,web,web,web,web,205.181.112.67,80,1
11003,web,web,web,web,205.181.112.65,80,1
11004,web,web,web,web,205.181.112.67,80,1
11005,web,web,web,web,205.181.112.67,80,1
11006,web,web,web,web,205.181.112.65,80,1
11007,web,web,web,web,205.181.112.65,80,1
11008,web,web,web,web,205.181.112.183,80,1
11009,web,web,web,web,205.181.112.65,80,1
11010,web,web,web,web,205.181.112.65,80,1
11011,web,web,web,web,205.181.112.67,80,1
11012,web,web,web,web,205.181.112.183,80,1
11013,web,web,web,web,205.181.112.183,80,1
11014,web,web,web,web,205.181.112.65,80,1
11015,web,web,web,web,205.181.112.183,80,1
11016,web,web,web,web,205.181.112.67,80,1
11017,web,web,web,web,205.181.112.65,80,1
11018,web,web,web,web,205.181.112.65,80,1
11019,web,web,web,web,205.181.112.65,80,1
11020,web,web,web,web,205.181.112.65,80,1
11021,web,web,web,web,205.181.112.65,80,1
11022,web,web,web,web,205.181.112.183,80,1
11023,web,web,web,web,205.181.112.183,80,1
11024,web,web,web,web,205.181.112.183,80,1
11025,web,web,web,web,159.142.1.200,80,1
11026,web,web,web,web,159.142.1.200,80,1
11027,web,web,web,web,159.142.1.200,80,1
11028,web,web,web,web,159.142.1.200,80,1
11029,web,web,web,web,159.142.1.200,80,1
11030,web,web,web,web,159.142.1.200,80,1
11031,web,web,web,web,159.142.1.200,80,1
11032,web,web,web,web,159.142.1.200,80,1
11033,web,web,web,web,198.3.99.120,80,1
11034,web,web,web,web,198.3.99.120,80,1
11035,web,web,web,web,207.25.71.200,80,1
11036,web,web,web,web,207.25.71.200,80,1
11037,web,web,web,web,207.25.71.200,80,1
11038,web,web,web,web,207.25.71.200,80,1
11039,web,web,web,web,207.25.71.200,80,1
11040,web,web,web,web,207.25.71.200,80,1
11041,web,web,web,web,207.25.71.200,80,1
11042,web,web,web,web,207.25.71.200,80,1
11043,web,web,web,web,207.25.71.200,80,1
11044,web,web,web,web,207.25.71.200,80,1
11045,web,web,web,web,207.25.71.200,80,1
11046,web,web,web,web,207.25.71.200,80,1
11047,web,web,web,web,207.25.71.200,80,1
11048,web,web,web,web,207.25.71.200,80,1
11049,web,web,web,web,207.25.71.200,80,1
11050,web,web,web,web,207.25.71.200,80,1
11051,web,web,web,web,207.25.71.200,80,1
11052,web,web,web,web,207.25.71.30,80,1
11053,web,web,web,web,207.25.71.200,80,1
11054,web,web,web,web,207.25.71.200,80,1
11055,web,web,web,web,207.25.71.200,80,1
11056,web,web,web,web,207.25.71.200,80,1
11057,web,web,web,web,207.25.71.200,80,1
11058,web,web,web,web,207.25.71.200,80,1
11059,web,web,web,web,207.25.71.200,80,1
11060,web,web,web,web,207.25.71.200,80,1
11061,web,web,web,web,207.25.71.200,80,1
11062,web,web,web,web,207.25.71.200,80,1
11063,smtp,web,smtp,web,172.16.114.168,25,1
11064,smtp,web,smtp,web,194.27.251.21,25,1
11065,smtp,web,smtp,web,194.7.248.153,25,1
11066,web,web,web,web,204.71.188.51,80,1
11067,web,web,web,web,204.71.200.129,80,1
11068,web,web,web,web,209.132.42.254,80,1
11069,web,web,web,web,209.132.42.254,80,1
11070,web,web,web,web,209.132.42.254,80,1
11071,web,web,web,web,209.132.42.254,80,1
11072,web,web,web,web,209.132.42.254,80,1
11073,web,web,web,web,209.132.42.254,80,1
11074,web,web,web,web,209.132.42.254,80,1
11075,web,web,web,web,209.132.42.254,80,1
11076,web,web,web,web,209.132.42.254,80,1
11077,web,web,web,web,209.132.42.254,80,1
11078,web,web,web,web,209.132.42.254,80,1
11079,web,web,web,web,209.132.42.254,80,1
11080,web,web,web,web,209.132.42.254,80,1
